id,Address,Response_Address,Response_X,Response_Y
205,臺北市大安區四維路216巷號,臺北市大安區群賢里14鄰四維路216巷1號;臺北市大安區群賢里14鄰四維路216巷1之3號;臺北市大安區群賢里13鄰四維路216巷2號;臺北市大安區群賢里13鄰四維路216巷2之1號;臺北市大安區群賢里14鄰四維路216巷3號;臺北市大安區群賢里14鄰四維路216巷3之2號;臺北市大安區群賢里14鄰四維路216巷5號;臺北市大安區群賢里13鄰四維路216巷6號;臺北市大安區群賢里13鄰四維路216巷6之2號;臺北市大安區群賢里13鄰四維路216巷6之3號,121.547696;121.547696;121.547693;121.547608;121.547608;121.547608;121.547541;121.547535;121.547535;121.547535,25.025977;25.025977;25.025850;25.025855;25.025984;25.025984;25.025993;25.025872;25.025872;25.025872
206,臺北市內湖區新明路413巷1弄4號,臺北市內湖區週美里8鄰新明路413巷1弄2號;臺北市內湖區週美里8鄰新明路413巷1弄6號,121.581472;121.581582,25.054777;25.054822
207,臺北市中正區龍興里和平西路二段98巷號,臺北市中正區龍興里13鄰和平西路二段98巷2之2號;臺北市中正區龍興里6鄰和平西路二段98巷3號;臺北市中正區龍興里6鄰和平西路二段98巷3之1號;臺北市中正區龍興里6鄰和平西路二段98巷5號;臺北市中正區龍興里13鄰和平西路二段98巷6號;臺北市中正區龍興里6鄰和平西路二段98巷7號;臺北市中正區龍興里6鄰和平西路二段98巷9號;臺北市中正區龍興里6鄰和平西路二段98巷11號;臺北市中正區龍興里6鄰和平西路二段98巷11之1號;臺北市中正區龍興里13鄰和平西路二段98巷12號,121.510110;121.510637;121.510598;121.510568;121.510323;121.510512;121.510459;121.510375;121.510340;121.510443,25.028953;25.029437;25.029374;25.029337;25.028834;25.029297;25.029243;25.029153;25.029115;25.028759
208,臺北市中正區龍興里和平西路二段98巷(A3-10F)號,臺北市中正區龍興里13鄰和平西路二段98巷2之2號;臺北市中正區龍興里6鄰和平西路二段98巷3之1號;臺北市中正區龍興里6鄰和平西路二段98巷11之1號,121.510110;121.510598;121.510340,25.028953;25.029374;25.029115
209,臺北市中正區龍興里和平西路二段70巷(C2-4F)號,臺北市中正區龍興里2鄰和平西路二段70巷1之1號;臺北市中正區龍興里2鄰和平西路二段70巷1之2號;臺北市中正區龍興里5鄰和平西路二段70巷2之1號;臺北市中正區龍興里5鄰和平西路二段70巷2之2號;臺北市中正區龍興里2鄰和平西路二段70巷3之1號;臺北市中正區龍興里4鄰和平西路二段70巷4之1號;臺北市中正區龍興里4鄰和平西路二段70巷4之2號;臺北市中正區龍興里2鄰和平西路二段70巷7之1號;臺北市中正區龍興里4鄰和平西路二段70巷8之1號;臺北市中正區龍興里4鄰和平西路二段70巷8之2號,121.511473;121.511464;121.511405;121.511398;121.511436;121.511370;121.511359;121.511394;121.511339;121.511348,25.028956;25.028917;25.029026;25.028998;25.028777;25.028848;25.028815;25.028610;25.028661;25.028711
210,臺北市大同區延平北路一段139號,臺北市大同區朝陽里1鄰延平北路一段139號,121.511914,25.053267
211,臺北市大同區延平北路一段66巷8號,臺北市大同區玉泉里6鄰延平北路一段66巷8號,121.511520,25.051538
212,臺北市中山區吉林路及民生東路口,臺北市中山區興亞里12鄰吉林路1號;臺北市中山區興亞里19鄰吉林路2號;臺北市中山區興亞里12鄰吉林路3號;臺北市中山區興亞里12鄰吉林路5號;臺北市中山區興亞里19鄰吉林路6號;臺北市中山區興亞里20鄰吉林路8號;臺北市中山區興亞里21鄰吉林路10號;臺北市中山區興亞里22鄰吉林路12之2號;臺北市中山區興亞里22鄰吉林路12之3號;臺北市中山區興亞里22鄰吉林路12之5號,121.530195;121.529869;121.530195;121.530295;121.529854;121.529867;121.529880;121.529934;121.529934;121.529700,25.048725;25.048697;25.048886;25.048886;25.049219;25.049516;25.049927;25.050219;25.050270;25.050294
213,臺北市北投區光明路號,臺北市北投區中央里12鄰光明路1號;臺北市北投區大同里8鄰光明路19號;臺北市北投區大同里8鄰光明路21號;臺北市北投區中央里11鄰光明路22號;臺北市北投區大同里8鄰光明路23號;臺北市北投區中央里11鄰光明路24號;臺北市北投區大同里8鄰光明路25號;臺北市北投區中央里11鄰光明路26號;臺北市北投區大同里8鄰光明路27號;臺北市北投區中央里11鄰光明路28號,121.498467;121.499088;121.499146;121.499337;121.499185;121.499362;121.499217;121.499298;121.499249;121.499339,25.132292;25.132591;25.132604;25.132218;25.132624;25.132287;25.132638;25.132401;25.132653;25.132421
214,臺北市中山區正得里中山北路一段33巷37號,臺北市中山區正得里5鄰中山北路一段33巷37號,121.523484,25.048459
215,臺北市中正區重慶南路二段號,臺北市中正區龍福里9鄰重慶南路二段1號;臺北市中正區南門里10鄰重慶南路二段2號;臺北市中正區龍福里9鄰重慶南路二段3號;臺北市中正區龍福里9鄰重慶南路二段3之1號;臺北市中正區南門里10鄰重慶南路二段4號;臺北市中正區龍福里9鄰重慶南路二段9號;臺北市中正區龍福里9鄰重慶南路二段13號;臺北市中正區南門里10鄰重慶南路二段14號;臺北市中正區南門里10鄰重慶南路二段14之4號;臺北市中正區龍福里9鄰重慶南路二段15號,121.514004;121.512235;121.513814;121.513446;121.512499;121.513972;121.514107;121.512946;121.512677;121.514236,25.034140;25.034956;25.033566;25.034127;25.034396;25.033047;25.032775;25.033017;25.032312;25.032557
216,臺北市南港區三重里南港路一段20之1號,臺北市南港區三重里15鄰南港路一段18號;臺北市南港區三重里16鄰南港路一段32號,121.619349;121.617622,25.054894;25.055330
217,臺北市中山區力行里復興北路18號,臺北市中山區力行里2鄰復興北路26號,121.543678,25.048904
218,臺北市中山區吉林路170號,臺北市中山區中原里15鄰吉林路170號,121.530064,25.056873
219,臺北市南港區向陽路120巷2弄號,臺北市南港區東新里22鄰向陽路120巷2弄2號;臺北市南港區東新里22鄰向陽路120巷2弄4號;臺北市南港區東新里22鄰向陽路120巷2弄6號;臺北市南港區東新里22鄰向陽路120巷2弄8號;臺北市南港區東新里22鄰向陽路120巷2弄10號;臺北市南港區東新里22鄰向陽路120巷2弄12號;臺北市南港區東新里22鄰向陽路120巷2弄14號;臺北市南港區東新里22鄰向陽路120巷2弄16號;臺北市南港區東新里22鄰向陽路120巷2弄18號;臺北市南港區東新里20鄰向陽路120巷2弄20號,121.595836;121.595986;121.596052;121.596121;121.596206;121.596264;121.596327;121.596404;121.596463;121.596542,25.054701;25.054742;25.054735;25.054749;25.054741;25.054732;25.054722;25.054711;25.054704;25.054722
220,臺北市南港區向陽路120巷2弄號,臺北市南港區東新里22鄰向陽路120巷2弄2號;臺北市南港區東新里22鄰向陽路120巷2弄4號;臺北市南港區東新里22鄰向陽路120巷2弄6號;臺北市南港區東新里22鄰向陽路120巷2弄8號;臺北市南港區東新里22鄰向陽路120巷2弄10號;臺北市南港區東新里22鄰向陽路120巷2弄12號;臺北市南港區東新里22鄰向陽路120巷2弄14號;臺北市南港區東新里22鄰向陽路120巷2弄16號;臺北市南港區東新里22鄰向陽路120巷2弄18號;臺北市南港區東新里20鄰向陽路120巷2弄20號,121.595836;121.595986;121.596052;121.596121;121.596206;121.596264;121.596327;121.596404;121.596463;121.596542,25.054701;25.054742;25.054735;25.054749;25.054741;25.054732;25.054722;25.054711;25.054704;25.054722
221,臺北市內湖區行善路281巷19弄號,臺北市內湖區週美里28鄰行善路281巷19弄1號;臺北市內湖區週美里28鄰行善路281巷19弄3號;臺北市內湖區週美里27鄰行善路281巷19弄6號;臺北市內湖區週美里27鄰行善路281巷19弄8號;臺北市內湖區週美里27鄰行善路281巷19弄10號;臺北市內湖區週美里27鄰行善路281巷19弄12號,121.584504;121.584693;121.584362;121.584497;121.584586;121.584733,25.060970;25.061052;25.061285;25.061339;25.061523;25.061593
222,臺北市內湖區行善路號,臺北市內湖區行善里22鄰行善路1號;臺北市內湖區行善里22鄰行善路3號;臺北市內湖區行善里22鄰行善路5號;臺北市內湖區行善里22鄰行善路7號;臺北市內湖區行善里22鄰行善路9號;臺北市內湖區行善里22鄰行善路11號;臺北市內湖區行善里22鄰行善路13號;臺北市內湖區行善里22鄰行善路15號;臺北市內湖區行善里22鄰行善路17號;臺北市內湖區行善里22鄰行善路19號,121.574946;121.575002;121.574920;121.574822;121.574986;121.575028;121.575192;121.575124;121.575263;121.575334,25.055702;25.055730;25.055899;25.055900;25.056052;25.055916;25.055948;25.056070;25.056135;25.056083
223,臺北市內湖區行善路號,臺北市內湖區行善里22鄰行善路1號;臺北市內湖區行善里22鄰行善路3號;臺北市內湖區行善里22鄰行善路5號;臺北市內湖區行善里22鄰行善路7號;臺北市內湖區行善里22鄰行善路9號;臺北市內湖區行善里22鄰行善路11號;臺北市內湖區行善里22鄰行善路13號;臺北市內湖區行善里22鄰行善路15號;臺北市內湖區行善里22鄰行善路17號;臺北市內湖區行善里22鄰行善路19號,121.574946;121.575002;121.574920;121.574822;121.574986;121.575028;121.575192;121.575124;121.575263;121.575334,25.055702;25.055730;25.055899;25.055900;25.056052;25.055916;25.055948;25.056070;25.056135;25.056083
224,臺北市北投區大同里大業路號,臺北市北投區大同里12鄰大業路365號;臺北市北投區大同里12鄰大業路388號;臺北市北投區大同里12鄰大業路390號;臺北市北投區大同里12鄰大業路392號;臺北市北投區大同里12鄰大業路394號;臺北市北投區大同里12鄰大業路408號;臺北市北投區大同里12鄰大業路424號;臺北市北投區大同里12鄰大業路428號;臺北市北投區大同里12鄰大業路432號;臺北市北投區大同里12鄰大業路434號,121.496224;121.497266;121.497242;121.497229;121.497202;121.497077;121.496920;121.496875;121.496820;121.496786,25.130510;25.129840;25.129892;25.129919;25.129980;25.130253;25.130590;25.130686;25.130806;25.130879
225,臺北市內湖區行善路號,臺北市內湖區行善里22鄰行善路1號;臺北市內湖區行善里22鄰行善路3號;臺北市內湖區行善里22鄰行善路5號;臺北市內湖區行善里22鄰行善路7號;臺北市內湖區行善里22鄰行善路9號;臺北市內湖區行善里22鄰行善路11號;臺北市內湖區行善里22鄰行善路13號;臺北市內湖區行善里22鄰行善路15號;臺北市內湖區行善里22鄰行善路17號;臺北市內湖區行善里22鄰行善路19號,121.574946;121.575002;121.574920;121.574822;121.574986;121.575028;121.575192;121.575124;121.575263;121.575334,25.055702;25.055730;25.055899;25.055900;25.056052;25.055916;25.055948;25.056070;25.056135;25.056083
226,臺北市北投區建民里文林北路75巷號,臺北市北投區建民里10鄰文林北路75巷51號;臺北市北投區建民里10鄰文林北路75巷53號;臺北市北投區建民里10鄰文林北路75巷55號;臺北市北投區建民里10鄰文林北路75巷57號;臺北市北投區建民里10鄰文林北路75巷59號;臺北市北投區建民里10鄰文林北路75巷61號;臺北市北投區建民里10鄰文林北路75巷63號;臺北市北投區建民里10鄰文林北路75巷65號;臺北市北投區建民里10鄰文林北路75巷67號;臺北市北投區建民里10鄰文林北路75巷69號,121.517188;121.517338;121.517204;121.517357;121.517455;121.517608;121.517647;121.517486;121.517408;121.517263,25.103871;25.103888;25.103721;25.103725;25.103619;25.103628;25.103477;25.103460;25.103342;25.103325
227,臺北市大同區鄭州路83巷10號,臺北市大同區建功里19鄰鄭州路83巷9號;臺北市大同區建功里19鄰鄭州路83巷11號,121.512699;121.512750,25.050117;25.050142
228,臺北市北投區三合街一段82巷116號,臺北市北投區奇岩里1鄰三合街一段82巷116號,121.504788,25.129334
229,臺北市中山區敬業三路161巷A棟5樓A-5戶號,臺北市中山區成功里14鄰敬業三路161巷1號;臺北市中山區成功里14鄰敬業三路161巷2號;臺北市中山區成功里14鄰敬業三路161巷3號;臺北市中山區成功里14鄰敬業三路161巷6號;臺北市中山區成功里14鄰敬業三路161巷23號;臺北市中山區成功里14鄰敬業三路161巷25號;臺北市中山區成功里14鄰敬業三路161巷27號;臺北市中山區成功里14鄰敬業三路161巷37號;臺北市中山區成功里14鄰敬業三路161巷57號;臺北市中山區成功里14鄰敬業三路161巷59號,121.555997;121.556087;121.555781;121.555882;121.555573;121.555511;121.555454;121.555055;121.554844;121.554603,25.079353;25.079094;25.079357;25.079096;25.079364;25.079364;25.079364;25.079359;25.079374;25.079373
230,臺北市北投區三合街一段82巷119號,臺北市北投區奇岩里1鄰三合街一段82巷119號,121.504209,25.129718
231,臺北市中山區長春路258巷27號,臺北市中山區復華里20鄰長春路258巷27號,121.539132,25.053754
232,臺北市內湖區港墘路8號,臺北市內湖區港華里7鄰港墘路8號,121.577687,25.083548
233,臺北市大安區青田街11巷8-1號,臺北市大安區龍安里8鄰青田街11巷8之1號,121.532740,25.026890
234,臺北市文山區政大一街C棟5樓C8-5戶號,臺北市文山區政大里6鄰政大一街208之1號;臺北市文山區政大里6鄰政大一街218之1號;臺北市文山區政大里13鄰政大一街318之1號;臺北市文山區政大里13鄰政大一街318之2號;臺北市文山區政大里14鄰政大一街368之1號;臺北市文山區政大里14鄰政大一街370之1號;臺北市文山區政大里14鄰政大一街372之1號;臺北市文山區政大里14鄰政大一街386之1號,121.584149;121.584436;121.585639;121.585663;121.586796;121.586778;121.586667;121.587397,24.985393;24.985648;24.986082;24.986025;24.986982;24.986789;24.986625;24.987700
235,臺北市內湖區成功路二段號,臺北市內湖區石潭里17鄰成功路二段2號;臺北市內湖區石潭里17鄰成功路二段4號;臺北市內湖區石潭里17鄰成功路二段6號;臺北市內湖區石潭里17鄰成功路二段8號;臺北市內湖區石潭里17鄰成功路二段10號;臺北市內湖區石潭里17鄰成功路二段12號;臺北市內湖區寶湖里12鄰成功路二段167號;臺北市內湖區寶湖里12鄰成功路二段169號;臺北市內湖區寶湖里12鄰成功路二段171號;臺北市內湖區寶湖里12鄰成功路二段173號,121.591432;121.591384;121.591326;121.591291;121.591271;121.591244;121.590695;121.590701;121.590706;121.590714,25.059977;25.060068;25.060110;25.060175;25.060213;25.060265;25.066061;25.066109;25.066148;25.066217
